,Show,EpId,ClipId,SEP28k-T,SEP28k-D,Prolongation,Block,SoundRep,WordRep,Interjection,NoStutteredWords,filepath
7778,StrongVoices,3,29,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/3/StrongVoices_3_29.wav
7779,StrongVoices,3,30,dev,train,0,1,0,0,2,2,SEP-28k_CLIP/StrongVoices/3/StrongVoices_3_30.wav
7780,StrongVoices,3,31,dev,train,1,1,0,0,3,2,SEP-28k_CLIP/StrongVoices/3/StrongVoices_3_31.wav
7781,StrongVoices,3,32,dev,train,0,1,0,0,2,2,SEP-28k_CLIP/StrongVoices/3/StrongVoices_3_32.wav
7782,StrongVoices,3,33,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/3/StrongVoices_3_33.wav
7783,StrongVoices,3,34,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/3/StrongVoices_3_34.wav
7784,StrongVoices,3,35,dev,train,1,1,0,0,3,1,SEP-28k_CLIP/StrongVoices/3/StrongVoices_3_35.wav
7785,StrongVoices,3,36,dev,train,0,2,0,0,2,1,SEP-28k_CLIP/StrongVoices/3/StrongVoices_3_36.wav
7786,StrongVoices,3,37,dev,train,1,0,1,0,0,1,SEP-28k_CLIP/StrongVoices/3/StrongVoices_3_37.wav
7787,StrongVoices,3,38,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/3/StrongVoices_3_38.wav
7788,StrongVoices,3,39,dev,train,1,0,0,0,3,2,SEP-28k_CLIP/StrongVoices/3/StrongVoices_3_39.wav
7789,StrongVoices,4,0,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_0.wav
7790,StrongVoices,4,1,train,dev,1,1,0,0,0,1,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_1.wav
7791,StrongVoices,4,2,train,dev,3,1,0,0,1,0,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_2.wav
7792,StrongVoices,4,3,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_3.wav
7793,StrongVoices,4,4,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_4.wav
7794,StrongVoices,4,5,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_5.wav
7795,StrongVoices,4,6,dev,train,0,0,0,0,1,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_6.wav
7796,StrongVoices,4,7,dev,train,0,0,1,2,0,0,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_7.wav
7797,StrongVoices,4,8,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_8.wav
7798,StrongVoices,4,9,train,dev,1,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_9.wav
7799,StrongVoices,4,10,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_10.wav
7800,StrongVoices,4,11,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_11.wav
7801,StrongVoices,4,12,train,dev,0,0,0,0,2,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_12.wav
7802,StrongVoices,4,13,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_13.wav
7803,StrongVoices,4,14,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_14.wav
7804,StrongVoices,4,15,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_15.wav
7805,StrongVoices,4,16,train,dev,0,0,0,0,1,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_16.wav
7806,StrongVoices,4,17,dev,train,0,0,0,0,3,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_17.wav
7807,StrongVoices,4,18,dev,train,0,2,0,1,1,0,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_18.wav
7808,StrongVoices,4,19,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_19.wav
7809,StrongVoices,4,20,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_20.wav
7810,StrongVoices,4,21,train,dev,0,1,0,0,2,2,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_21.wav
7811,StrongVoices,4,22,train,dev,0,0,0,0,3,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_22.wav
7812,StrongVoices,4,23,dev,train,0,0,0,0,2,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_23.wav
7813,StrongVoices,4,24,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_24.wav
7814,StrongVoices,4,25,train,dev,1,0,0,0,0,2,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_25.wav
7815,StrongVoices,4,26,train,dev,0,0,0,0,1,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_26.wav
7816,StrongVoices,4,27,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_27.wav
7817,StrongVoices,4,28,dev,train,1,0,0,0,0,2,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_28.wav
7818,StrongVoices,4,29,train,dev,0,1,0,2,0,0,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_29.wav
7819,StrongVoices,4,30,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_30.wav
7820,StrongVoices,4,31,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_31.wav
7821,StrongVoices,4,32,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_32.wav
7822,StrongVoices,4,33,train,dev,1,1,0,0,2,1,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_33.wav
7823,StrongVoices,4,34,train,dev,0,0,2,2,0,0,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_34.wav
7824,StrongVoices,4,35,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_35.wav
7825,StrongVoices,4,36,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_36.wav
7826,StrongVoices,4,37,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_37.wav
7827,StrongVoices,4,38,train,dev,0,1,2,0,0,1,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_38.wav
7828,StrongVoices,4,39,train,dev,0,2,0,0,0,2,SEP-28k_CLIP/StrongVoices/4/StrongVoices_4_39.wav
7829,StrongVoices,5,0,dev,train,0,0,0,1,0,2,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_0.wav
7830,StrongVoices,5,1,dev,train,2,0,0,0,0,1,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_1.wav
7831,StrongVoices,5,2,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_2.wav
7832,StrongVoices,5,3,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_3.wav
7833,StrongVoices,5,4,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_4.wav
7834,StrongVoices,5,5,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_5.wav
7835,StrongVoices,5,6,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_6.wav
7836,StrongVoices,5,7,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_7.wav
7837,StrongVoices,5,8,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_8.wav
7838,StrongVoices,5,9,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_9.wav
7839,StrongVoices,5,10,train,dev,1,1,0,0,0,1,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_10.wav
7840,StrongVoices,5,11,train,dev,0,1,0,0,0,3,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_11.wav
7841,StrongVoices,5,12,train,dev,2,0,0,0,0,1,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_12.wav
7842,StrongVoices,5,13,dev,train,1,0,0,0,0,2,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_13.wav
7843,StrongVoices,5,14,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_14.wav
7844,StrongVoices,5,15,dev,train,0,2,0,0,1,1,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_15.wav
7845,StrongVoices,5,16,dev,train,2,1,0,0,0,1,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_16.wav
7846,StrongVoices,5,17,dev,train,1,1,0,0,0,1,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_17.wav
7847,StrongVoices,5,18,train,dev,1,2,0,0,0,1,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_18.wav
7848,StrongVoices,5,19,train,dev,3,1,0,0,0,0,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_19.wav
7849,StrongVoices,5,20,train,dev,1,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_20.wav
7850,StrongVoices,5,21,train,dev,1,0,0,0,0,2,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_21.wav
7851,StrongVoices,5,22,train,dev,1,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_22.wav
7852,StrongVoices,5,23,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_23.wav
7853,StrongVoices,5,24,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_24.wav
7854,StrongVoices,5,25,dev,train,1,1,0,0,0,1,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_25.wav
7855,StrongVoices,5,26,dev,train,1,1,0,0,0,1,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_26.wav
7856,StrongVoices,5,27,dev,train,0,1,0,1,0,1,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_27.wav
7857,StrongVoices,5,28,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_28.wav
7858,StrongVoices,5,29,train,dev,1,2,0,0,1,1,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_29.wav
7859,StrongVoices,5,30,train,dev,0,2,0,0,0,1,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_30.wav
7860,StrongVoices,5,31,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_31.wav
7861,StrongVoices,5,32,train,dev,0,1,0,0,1,2,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_32.wav
7862,StrongVoices,5,33,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_33.wav
7863,StrongVoices,5,34,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_34.wav
7864,StrongVoices,5,35,train,dev,0,2,0,0,0,1,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_35.wav
7865,StrongVoices,5,36,dev,train,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_36.wav
7866,StrongVoices,5,37,train,dev,1,1,0,0,0,1,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_37.wav
7867,StrongVoices,5,38,train,dev,1,1,0,0,0,1,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_38.wav
7868,StrongVoices,5,39,dev,train,3,1,0,0,2,0,SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_39.wav
7869,StrongVoices,6,0,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_0.wav
7870,StrongVoices,6,1,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_1.wav
7871,StrongVoices,6,2,dev,train,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_2.wav
7872,StrongVoices,6,3,dev,train,0,0,0,0,1,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_3.wav
7873,StrongVoices,6,4,dev,train,1,1,0,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_4.wav
7874,StrongVoices,6,5,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_5.wav
7875,StrongVoices,6,6,dev,train,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_6.wav
7876,StrongVoices,6,7,dev,train,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_7.wav
7877,StrongVoices,6,8,dev,train,1,1,0,0,0,0,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_8.wav
7878,StrongVoices,6,9,dev,train,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_9.wav
7879,StrongVoices,6,10,dev,train,0,2,0,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_10.wav
7880,StrongVoices,6,11,dev,train,0,2,0,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_11.wav
7881,StrongVoices,6,12,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_12.wav
7882,StrongVoices,6,13,dev,train,0,2,0,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_13.wav
7883,StrongVoices,6,14,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_14.wav
7884,StrongVoices,6,15,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_15.wav
7885,StrongVoices,6,16,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_16.wav
7886,StrongVoices,6,17,dev,train,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_17.wav
7887,StrongVoices,6,18,dev,train,0,2,0,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_18.wav
7888,StrongVoices,6,19,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_19.wav
7889,StrongVoices,6,20,dev,train,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_20.wav
7890,StrongVoices,6,21,dev,train,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_21.wav
7891,StrongVoices,6,22,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_22.wav
7892,StrongVoices,6,23,dev,train,0,2,0,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_23.wav
7893,StrongVoices,6,24,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_24.wav
7894,StrongVoices,6,25,dev,train,0,2,0,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_25.wav
7895,StrongVoices,6,26,dev,train,3,1,0,0,0,0,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_26.wav
7896,StrongVoices,6,27,train,dev,0,0,0,0,3,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_27.wav
7897,StrongVoices,6,28,dev,train,1,1,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_28.wav
7898,StrongVoices,6,29,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_29.wav
7899,StrongVoices,6,30,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_30.wav
7900,StrongVoices,6,31,train,dev,2,1,0,0,0,0,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_31.wav
7901,StrongVoices,6,32,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_32.wav
7902,StrongVoices,6,33,dev,train,0,0,0,0,2,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_33.wav
7903,StrongVoices,6,34,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_34.wav
7904,StrongVoices,6,35,dev,train,0,0,0,0,1,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_35.wav
7905,StrongVoices,6,36,dev,train,1,0,0,0,0,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_36.wav
7906,StrongVoices,6,37,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_37.wav
7907,StrongVoices,6,38,dev,train,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_38.wav
7908,StrongVoices,6,39,train,dev,0,2,0,0,1,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_39.wav
7909,StrongVoices,6,40,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_40.wav
7910,StrongVoices,6,41,dev,train,1,1,0,0,3,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_41.wav
7911,StrongVoices,6,42,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_42.wav
7912,StrongVoices,6,43,dev,train,0,1,0,0,2,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_43.wav
7913,StrongVoices,6,44,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_44.wav
7914,StrongVoices,6,45,dev,train,0,0,0,0,1,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_45.wav
7915,StrongVoices,6,46,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_46.wav
7916,StrongVoices,6,47,dev,train,1,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_47.wav
7917,StrongVoices,6,48,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_48.wav
7918,StrongVoices,6,49,dev,train,1,0,0,0,0,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_49.wav
7919,StrongVoices,6,50,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_50.wav
7920,StrongVoices,6,51,dev,train,2,0,0,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_51.wav
7921,StrongVoices,6,52,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_52.wav
7922,StrongVoices,6,53,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_53.wav
7923,StrongVoices,6,54,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_54.wav
7924,StrongVoices,6,55,dev,train,1,0,0,0,0,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_55.wav
7925,StrongVoices,6,56,dev,train,1,0,0,0,0,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_56.wav
7926,StrongVoices,6,57,train,dev,0,1,0,0,3,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_57.wav
7927,StrongVoices,6,58,train,dev,1,2,2,0,0,0,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_58.wav
7928,StrongVoices,6,59,train,dev,3,2,0,0,1,0,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_59.wav
7929,StrongVoices,6,60,train,dev,2,0,0,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_60.wav
7930,StrongVoices,6,61,train,dev,1,2,0,0,1,0,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_61.wav
7931,StrongVoices,6,62,train,dev,3,1,0,0,0,0,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_62.wav
7932,StrongVoices,6,63,train,dev,0,2,0,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_63.wav
7933,StrongVoices,6,64,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_64.wav
7934,StrongVoices,6,65,train,dev,0,2,0,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_65.wav
7935,StrongVoices,6,66,train,dev,0,2,1,0,0,0,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_66.wav
7936,StrongVoices,6,67,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_67.wav
7937,StrongVoices,6,68,dev,train,0,2,0,0,1,0,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_68.wav
7938,StrongVoices,6,69,dev,train,0,0,0,0,3,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_69.wav
7939,StrongVoices,6,70,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_70.wav
7940,StrongVoices,6,71,dev,train,3,1,0,0,0,0,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_71.wav
7941,StrongVoices,6,72,dev,train,0,1,1,0,0,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_72.wav
7942,StrongVoices,6,73,dev,train,1,1,0,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_73.wav
7943,StrongVoices,6,74,dev,train,0,0,0,3,0,0,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_74.wav
7944,StrongVoices,6,75,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_75.wav
7945,StrongVoices,6,76,dev,train,0,0,2,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_76.wav
7946,StrongVoices,6,77,dev,train,1,0,0,0,0,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_77.wav
7947,StrongVoices,6,78,dev,train,0,0,0,0,2,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_78.wav
7948,StrongVoices,6,79,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_79.wav
7949,StrongVoices,6,80,dev,train,2,0,0,0,0,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_80.wav
7950,StrongVoices,6,81,dev,train,1,0,0,0,0,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_81.wav
7951,StrongVoices,6,82,dev,train,2,0,1,0,0,0,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_82.wav
7952,StrongVoices,6,83,dev,train,1,1,0,0,1,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_83.wav
7953,StrongVoices,6,84,dev,train,0,3,0,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_84.wav
7954,StrongVoices,6,85,dev,train,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_85.wav
7955,StrongVoices,6,86,train,dev,0,2,0,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_86.wav
7956,StrongVoices,6,87,train,dev,2,1,0,0,0,0,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_87.wav
7957,StrongVoices,6,88,train,dev,2,0,0,0,1,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_88.wav
7958,StrongVoices,6,89,dev,train,3,1,0,0,0,0,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_89.wav
7959,StrongVoices,6,90,dev,train,1,2,1,0,2,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_90.wav
7960,StrongVoices,6,91,dev,train,0,1,1,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_91.wav
7961,StrongVoices,6,92,dev,train,0,1,1,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_92.wav
7962,StrongVoices,6,93,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_93.wav
7963,StrongVoices,6,94,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_94.wav
7964,StrongVoices,6,95,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_95.wav
7965,StrongVoices,6,96,dev,train,1,0,0,0,2,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_96.wav
7966,StrongVoices,6,97,dev,train,1,0,0,1,1,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_97.wav
7967,StrongVoices,6,98,train,dev,1,2,0,0,0,0,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_98.wav
7968,StrongVoices,6,99,train,dev,2,2,0,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_99.wav
7969,StrongVoices,6,100,dev,train,3,2,0,0,0,0,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_100.wav
7970,StrongVoices,6,101,train,dev,1,1,1,0,1,0,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_101.wav
7971,StrongVoices,6,102,dev,train,1,0,0,0,2,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_102.wav
7972,StrongVoices,6,103,dev,train,0,0,0,0,1,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_103.wav
7973,StrongVoices,6,104,train,dev,2,1,0,0,1,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_104.wav
7974,StrongVoices,6,105,train,dev,2,1,0,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_105.wav
7975,StrongVoices,6,106,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_106.wav
7976,StrongVoices,6,107,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_107.wav
7977,StrongVoices,6,108,train,dev,2,0,0,0,1,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_108.wav
7978,StrongVoices,6,109,train,dev,1,1,1,0,0,0,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_109.wav
7979,StrongVoices,6,110,train,dev,2,1,0,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_110.wav
7980,StrongVoices,6,111,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_111.wav
7981,StrongVoices,6,112,dev,train,0,1,1,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_112.wav
7982,StrongVoices,6,113,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_113.wav
7983,StrongVoices,6,114,train,dev,0,2,0,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_114.wav
7984,StrongVoices,6,115,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_115.wav
7985,StrongVoices,6,116,dev,train,0,0,0,0,0,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_116.wav
7986,StrongVoices,6,117,dev,train,0,0,0,0,1,3,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_117.wav
7987,StrongVoices,6,118,train,dev,0,2,0,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_118.wav
7988,StrongVoices,6,119,train,dev,1,2,1,0,0,1,SEP-28k_CLIP/StrongVoices/6/StrongVoices_6_119.wav
