Clip,Block,Prolongation,SoundRep,WordRep,Interjection
M_1099_25y0m_1_dysfluent_131,0.008443559,0.005787732,0.002006204,0.0017582404,0.99804735
M_1099_25y0m_1_dysfluent_132,0.015634928,0.020099798,0.0010790146,0.0019880657,0.9991391
M_1099_25y0m_1_dysfluent_133,0.015482775,0.01640007,0.0009227599,0.0010516323,0.99851567
M_1099_25y0m_1_dysfluent_134,0.0062483614,0.008445615,0.010469259,0.0012009249,0.99880254
M_1099_25y0m_1_dysfluent_135,0.02073145,0.030436525,0.0010406472,0.0014138307,0.9992681
M_1099_25y0m_1_dysfluent_136,0.004348363,0.096761435,0.0010101281,0.00055064546,0.99616206
M_1099_25y0m_1_dysfluent_137,0.010379088,0.08593603,0.0024483302,0.00063350174,0.998955
M_1099_25y0m_1_dysfluent_138,0.0034689198,0.78983873,0.0108672995,0.0008355511,0.9672869
M_1099_25y0m_1_dysfluent_139,0.003764289,0.2836117,0.0017698583,0.00040214622,0.99370956
M_1099_25y0m_1_dysfluent_140,0.00426588,0.23118141,0.0017223844,0.0020264874,0.9986364
M_1099_25y0m_1_dysfluent_141,0.00090420595,0.8436304,0.017066127,0.008078859,0.9784752
M_1099_25y0m_1_dysfluent_142,0.0011795368,0.3816397,0.0061100563,0.0022908999,0.99477994
M_1099_25y0m_1_dysfluent_143,0.004456388,0.25515258,0.0007884514,0.0016967956,0.99773216
M_1099_25y0m_1_dysfluent_144,0.010291919,0.03535173,0.0031355976,0.0012262213,0.9993795
M_1099_25y0m_1_dysfluent_145,0.3324532,0.0034378816,0.00072592794,0.0011726271,0.9974402
M_1099_25y0m_1_dysfluent_146,0.0034095694,0.1078917,0.0018374204,0.7615064,0.9988939
M_1099_25y0m_1_dysfluent_147,0.010347315,0.0119359065,0.004622047,0.0015500417,0.99933344
M_1099_25y0m_1_dysfluent_148,0.0097029405,0.0016967576,0.18134578,0.99608,0.23387039
M_1099_25y0m_1_dysfluent_149,0.0040464993,0.0010315011,0.055807427,0.9783578,0.2645981
M_1099_25y0m_1_dysfluent_150,0.0019092935,0.0018254417,0.14423773,0.9786517,0.08032056
M_1099_25y0m_1_dysfluent_151,0.000465637,0.0009403855,0.005900906,0.00035959794,0.0035634313
M_1099_25y0m_1_dysfluent_152,0.0056562354,0.018153438,0.08904716,0.00066659495,0.9960812
M_1099_25y0m_1_dysfluent_153,0.008326437,0.62052387,0.00032629046,0.00043802595,0.9646886
M_1099_25y0m_1_dysfluent_154,0.0021048167,0.58012104,0.00021333375,0.0004037151,0.8652658
M_1099_25y0m_1_dysfluent_155,0.009765899,0.03305432,0.0031135725,0.0013845414,0.99933845
M_1099_25y0m_1_dysfluent_156,0.00037658136,0.037824098,0.13543712,0.00018897539,0.00021020071
M_1099_25y0m_1_dysfluent_157,0.03382496,0.014968261,0.003632009,0.0021437937,0.9995801
M_1099_25y0m_1_dysfluent_158,0.010846274,0.011598303,0.0044261185,0.0027767124,0.9994154
M_1099_25y0m_1_dysfluent_159,0.008141387,0.023776764,0.006350318,0.00050659076,0.99844825
M_1099_25y0m_1_dysfluent_160,0.043963883,0.022735164,0.0023845376,0.0039952104,0.9997328
M_1099_25y0m_1_dysfluent_161,0.01030921,0.12251234,0.0007567082,0.060014885,0.9995677
M_1099_25y0m_1_dysfluent_162,0.014302954,0.25437918,0.08003239,0.5413983,0.99950886
M_1099_25y0m_1_dysfluent_163,0.008729555,0.70162916,0.31288695,0.05929993,0.99886715
M_1099_25y0m_1_dysfluent_164,0.013865844,0.013685642,0.0053755324,0.0031005165,0.99963284
M_1099_25y0m_1_dysfluent_165,0.00051923806,0.0026048436,0.000968136,0.00030440977,0.00051570224
M_1099_25y0m_1_dysfluent_166,0.00033212357,0.0044507114,0.0010680137,0.00030308665,0.00051742507
M_1099_25y0m_1_dysfluent_167,0.0037585641,0.0022711526,0.0023227492,0.0025667788,0.9930601
M_1099_25y0m_1_dysfluent_168,0.01880686,0.011832808,0.0034471538,0.0015699803,0.9994874
M_1099_25y0m_1_dysfluent_169,0.00030074248,0.0057135383,0.0019417828,0.0002634844,0.0003225933
M_1099_25y0m_1_dysfluent_170,0.00014165753,0.003122936,0.0014240912,0.006316133,0.00030697096
M_1099_25y0m_1_dysfluent_171,0.000876633,0.08170462,0.8929936,0.9276944,4.6232206e-05
M_1099_25y0m_1_dysfluent_172,0.0073640547,0.008263906,0.005306023,0.0011413009,0.99869734
M_1099_25y0m_1_dysfluent_173,0.00068086537,0.0043066833,0.69366944,0.00041327748,0.022365589
M_1099_25y0m_1_dysfluent_174,0.00013181416,0.05804837,0.002180962,0.00016085673,0.0011704654
M_1099_25y0m_1_dysfluent_175,0.0007498662,0.0011521911,0.0020386232,0.9510857,0.00913306
M_1099_25y0m_1_dysfluent_176,0.00026726356,0.0011277598,0.0020642478,0.4459193,0.00039328134
M_1099_25y0m_1_dysfluent_177,0.00019794476,0.002306336,0.0045458614,0.0030737796,0.019060597
M_1099_25y0m_1_dysfluent_178,0.0002248908,0.8701425,0.0038587304,0.14343971,0.00064686197
M_1099_25y0m_1_dysfluent_179,0.00040307402,0.89371175,0.0032824979,0.28040656,0.0074390653
M_1099_25y0m_1_dysfluent_180,0.0038502447,0.9852813,0.0019646336,0.002211077,0.0027723217
M_1099_25y0m_1_dysfluent_181,0.0027730444,0.97034585,0.0010637484,0.00038703793,0.0106903175
M_1099_25y0m_1_dysfluent_182,0.005322245,0.31307876,0.0014348482,0.0011310381,2.6148417e-05
M_1099_25y0m_1_dysfluent_183,0.029970651,0.0030652508,0.002099612,0.009039856,0.9977099
M_1099_25y0m_1_dysfluent_184,0.07522353,0.0030212626,0.0014524235,0.0055126823,0.99905485
M_1099_25y0m_1_dysfluent_185,0.0016250839,0.030474298,0.0006950112,0.98449314,5.843296e-05
M_1099_25y0m_1_dysfluent_186,0.00014610324,0.8928629,0.765031,0.012061085,0.0016451236
M_1099_25y0m_1_dysfluent_187,0.0002068092,0.5207015,0.8403249,0.7414733,0.00095976476
M_1099_25y0m_1_dysfluent_188,0.002394651,0.012169144,0.00031435044,0.00070708647,0.97087866
M_1099_25y0m_1_dysfluent_189,0.010085958,0.030760435,0.001455259,0.0025613434,0.9993376
M_1099_25y0m_1_dysfluent_190,0.018881084,0.013618291,0.0042729666,0.0015165666,0.9994623
M_1099_25y0m_1_dysfluent_191,0.0056550237,0.20380181,0.0033364359,0.0017202015,0.99875045
M_1099_25y0m_1_dysfluent_192,0.00092122034,0.007161232,0.0011834686,0.99427223,0.003314246
M_1099_25y0m_1_dysfluent_193,0.0064289127,0.017690219,0.0026758662,0.0023231073,0.9991553
M_1099_25y0m_1_dysfluent_194,0.008173266,0.009614732,0.00530323,0.0010787176,0.9988249
M_1099_25y0m_1_dysfluent_195,0.00057206163,0.94178027,0.002064841,0.0054054256,0.20302172
M_1099_25y0m_1_dysfluent_196,0.00415002,0.9769489,0.0007341638,0.0008075106,0.037483048
M_1099_25y0m_1_dysfluent_197,0.00064237503,0.07498686,0.00032897733,0.9729337,0.000200172
M_1099_25y0m_1_dysfluent_198,0.0030631272,0.037526317,0.023525182,0.0010223599,0.9986835
M_1099_25y0m_1_dysfluent_199,0.005207787,0.04273502,0.0061275503,0.8335231,0.9991743
M_1099_25y0m_1_dysfluent_200,0.010629524,0.0066480367,0.018305043,0.0018645852,0.9992816
M_1099_25y0m_1_dysfluent_201,0.0123584885,0.043779925,0.0016531596,0.0024871863,0.99945337
M_1099_25y0m_1_fluent_000,0.13208975,0.0035040514,0.00085633335,5.123097e-05,0.011364049
M_1099_25y0m_1_fluent_001,0.0026482882,0.015839584,0.0036378477,2.6374159e-05,0.018977044
M_1099_25y0m_1_fluent_002,0.0003151453,0.0036961038,0.047283243,0.00086612126,0.07915302
M_1099_25y0m_1_fluent_003,0.00014312346,0.009722208,0.0011068233,0.0011457474,0.00033532613
M_1099_25y0m_1_fluent_004,0.00018193743,0.0028637864,0.0009302168,0.010077511,0.00025639727
M_1099_25y0m_1_fluent_005,0.009527006,0.0015640656,0.005876771,0.00033104687,0.2511946
M_1099_25y0m_1_fluent_006,0.00060821645,0.03404012,0.007020054,3.2186625e-05,0.0020530936
M_1099_25y0m_1_fluent_007,0.0001997819,0.0012643798,0.0026869248,0.19877508,0.07315721
M_1099_25y0m_1_fluent_008,0.1328948,0.0011834572,0.0004353184,0.03327806,0.0021111951
M_1099_25y0m_1_fluent_009,0.0004882919,0.24858387,0.00024169509,0.00056563946,0.040393464
M_1099_25y0m_1_fluent_010,0.00015706276,0.013947013,0.00033971624,0.0023116968,0.0007655691
M_1099_25y0m_1_fluent_011,9.292378e-05,0.55599123,0.00087696547,0.005782003,0.0013596208
M_1099_25y0m_1_fluent_012,0.00028308766,0.011005149,0.0009885154,0.00011134592,0.002719442
M_1099_25y0m_1_fluent_013,0.0022472057,0.0005544604,0.0086977845,0.00044625663,0.007369142
M_1099_25y0m_1_fluent_014,0.0005127689,0.0014355418,0.0004595262,0.0009576205,0.0013563164
M_1099_25y0m_1_fluent_015,0.011643108,0.039767537,0.0024189593,0.00058967376,0.99830914
M_1099_25y0m_1_fluent_016,0.0010269457,0.045748185,0.00049656915,2.7996231e-05,0.024896929
M_1099_25y0m_1_fluent_017,0.00047284065,0.021039193,0.00037208482,0.09028419,0.9747468
M_1099_25y0m_1_fluent_018,0.00090264704,0.110444814,0.00014140515,0.0011335729,0.8867541
M_1099_25y0m_1_fluent_019,0.00028837926,0.014815444,0.0004969716,0.00029040466,0.00059503404
M_1099_25y0m_1_fluent_020,0.00027738305,0.06840351,0.000108355904,0.011356858,0.020916963
M_1099_25y0m_1_fluent_021,0.00053185533,0.025199503,9.266708e-05,0.000368437,0.0024079059
M_1099_25y0m_1_fluent_022,0.009024193,0.0075152772,0.0027082271,0.0037204677,0.9985176
M_1099_25y0m_1_fluent_023,0.00577288,0.9384088,0.00041229508,0.00018224561,0.011684868
M_1099_25y0m_1_fluent_024,0.0016159198,0.8692638,0.0003146311,0.28882107,0.0043915277
M_1099_25y0m_1_fluent_025,0.00043450933,0.9005177,0.00092139194,0.0072475085,0.0012374712
M_1099_25y0m_1_fluent_026,0.0015266452,0.008919098,0.0001373625,0.0008880317,0.7285305
M_1099_25y0m_1_fluent_027,0.0039010062,0.8529495,0.0006302666,0.00018513286,0.31871244
M_1099_25y0m_1_fluent_028,0.0053917356,0.0050222627,0.001768063,0.99598527,0.00013975929
M_1099_25y0m_1_fluent_029,8.503584e-05,0.03293131,0.00079859374,0.0055269836,0.0046057953
M_1099_25y0m_1_fluent_030,0.0003504341,0.003133401,0.0021913,0.0004477572,0.00032086676
M_1099_25y0m_1_fluent_031,0.0025484688,0.014925702,0.006555629,0.9980413,9.9015255e-05
M_1099_25y0m_1_fluent_032,0.0060803224,0.003482706,0.0002785303,0.3914526,2.1400125e-05
M_1099_25y0m_1_fluent_033,0.009000988,0.0022324412,0.00067913864,0.00023346284,0.93318325
M_1099_25y0m_1_fluent_034,0.0063462723,0.9832199,0.0016295275,0.0002940928,0.010766244
M_1099_25y0m_1_fluent_035,0.00013018814,0.16826998,0.0009047187,0.0002823281,0.0067645973
M_1099_25y0m_1_fluent_036,0.0053061787,0.0063113044,0.00027470963,6.0973023e-05,0.003624696
M_1099_25y0m_1_fluent_037,0.004790609,0.012912922,0.0054831607,0.001470997,0.9988778
M_1099_25y0m_1_fluent_038,0.00018731724,0.0050722295,0.0015341239,0.00060145225,0.122611284
M_1099_25y0m_1_fluent_039,0.00022846877,0.0026005805,0.0030573618,0.00024854176,0.012859842
M_1099_25y0m_1_fluent_040,0.0014481974,0.0043464988,0.0005098496,0.00012396148,0.4053201
M_1099_25y0m_1_fluent_041,0.017305756,0.0005768676,0.00011372348,0.0026691826,0.028721081
M_1099_25y0m_1_fluent_042,0.00017415016,0.020505944,0.0011704916,0.00017502398,0.021439442
M_1099_25y0m_1_fluent_043,0.013971829,0.0049881684,0.02956151,0.0007594976,0.9972728
M_1099_25y0m_1_fluent_044,0.00027706352,0.0033323015,0.08132091,0.009351967,0.0001584953
M_1099_25y0m_1_fluent_045,0.0014617416,0.0008581022,0.0012031139,0.00028720242,0.004216411
M_1099_25y0m_1_fluent_046,0.0017824195,0.40049952,0.00010869337,0.0001928618,0.029769527
M_1099_25y0m_1_fluent_047,0.0030684234,0.5814197,0.00046518113,3.9707294e-05,0.102450654
M_1099_25y0m_1_fluent_048,0.00078308204,0.10535346,0.0012381119,4.1309668e-05,0.017652797
M_1099_25y0m_1_fluent_049,0.00051503954,0.82515603,0.0042352756,0.00037063012,0.0012725991
M_1099_25y0m_1_fluent_050,0.0005192682,0.0007496279,0.0033157666,0.14219415,0.00013473506
M_1099_25y0m_1_fluent_051,0.61497927,0.2766089,0.0015386064,0.0048577767,0.71734554
M_1099_25y0m_1_fluent_052,0.00023919126,0.020291446,0.0014690295,0.00034495856,0.65210164
M_1099_25y0m_1_fluent_053,0.0010801392,0.032135844,0.00073206023,4.624235e-05,0.036369495
M_1099_25y0m_1_fluent_054,0.012194104,0.002861523,0.0009799971,0.9955788,0.00022711178
M_1099_25y0m_1_fluent_055,0.0017084219,0.046016756,2.7646174e-05,0.005131089,0.0072779795
M_1099_25y0m_1_fluent_056,0.0009819682,0.0010795302,0.0019207974,0.00078736315,0.2614234
M_1099_25y0m_1_fluent_057,0.00062055123,0.30374148,0.00013310919,0.00030758497,0.07793195
M_1099_25y0m_1_fluent_058,0.00067467324,0.0030740325,0.0009206346,9.8173805e-05,0.00869278
M_1099_25y0m_1_fluent_059,0.0037940808,0.014890149,0.0001664676,0.00016529666,0.28357735
M_1099_25y0m_1_fluent_060,0.0011028622,0.80723333,0.00025238347,0.0002464031,0.024084443
M_1099_25y0m_1_fluent_061,0.032401808,0.29451868,0.64203584,0.0012736989,0.00084945647
M_1099_25y0m_1_fluent_062,0.000468949,0.0033070666,0.0051137507,0.9440486,0.00022269816
M_1099_25y0m_1_fluent_063,0.0009144162,0.013283665,0.00048664858,0.98609376,0.00022613555
M_1099_25y0m_1_fluent_064,0.00022008868,0.010663623,0.002133123,0.00021841837,0.00045681096
M_1099_25y0m_1_fluent_065,0.0003145123,0.007929257,0.0008961543,0.00013442924,0.0018734969
M_1099_25y0m_1_fluent_066,0.0011287702,0.058409285,8.953493e-05,0.00043174243,0.20313644
M_1099_25y0m_1_fluent_067,0.0014570409,0.0020015314,0.0009579477,9.044583e-05,0.17717482
M_1099_25y0m_1_fluent_068,0.010985643,0.046518218,0.002791183,0.13517165,0.00013484946
M_1099_25y0m_1_fluent_069,0.0057510645,0.0027760589,0.0004972675,0.003390492,0.98817587
M_1099_25y0m_1_fluent_070,0.0005905165,0.9565241,0.018852996,0.0013079502,0.0013861423
M_1099_25y0m_1_fluent_071,0.0017622571,0.025428869,0.9727175,0.016333759,0.0008463894
M_1099_25y0m_1_fluent_072,3.8668477e-05,0.05202544,0.0016683985,0.0073694563,0.06990599
M_1099_25y0m_1_fluent_073,0.0003889589,0.0023378925,0.00073861814,0.0005282694,0.004720616
M_1099_25y0m_1_fluent_074,0.0007904646,0.6560838,0.00021123562,0.03770825,0.012410611
M_1099_25y0m_1_fluent_075,0.0023385654,0.00065751263,0.0015625234,0.00027042063,0.0078225145
M_1099_25y0m_1_fluent_076,0.002430537,0.013480065,5.0075632e-05,0.89760983,0.027990403
M_1099_25y0m_1_fluent_077,0.0052360394,0.0016552857,0.009709733,0.00033456585,0.96347433
M_1099_25y0m_1_fluent_078,0.003427647,0.52848655,0.20931467,0.00064028555,0.022642402
M_1099_25y0m_1_fluent_079,0.0002810543,0.4016028,0.76221776,0.05115578,0.00013607279
M_1099_25y0m_1_fluent_080,0.0009420473,0.014790791,0.0010463652,0.027859537,0.17125438
M_1099_25y0m_1_fluent_081,0.00027202646,0.004980112,0.0015349459,0.00063436996,0.00040926324
M_1099_25y0m_1_fluent_082,0.0003903623,0.78002834,0.0031291933,0.00033558774,0.0006200416
M_1099_25y0m_1_fluent_083,0.00013496626,0.26326907,0.0012911409,0.0034087806,0.00022703751
M_1099_25y0m_1_fluent_084,6.90281e-05,0.3202836,0.010143277,0.0006356224,0.0047912546
M_1099_25y0m_1_fluent_085,0.0009929674,0.41586366,3.5343306e-05,0.26991358,0.009415386
M_1099_25y0m_1_fluent_086,0.00010996618,0.005837583,0.01820158,0.0005972958,0.0035652707
M_1099_25y0m_1_fluent_087,0.0051815906,0.9728487,0.00088613876,0.00041186577,0.005186843
M_1099_25y0m_1_fluent_088,0.0035526643,0.0030698967,0.00034896022,0.00039593191,0.8550778
M_1099_25y0m_1_fluent_089,0.001718401,0.07621408,0.0047946186,0.00041357309,0.8637423
M_1099_25y0m_1_fluent_090,0.0017923735,0.008418767,0.0033320547,0.00081406446,0.99115515
M_1099_25y0m_1_fluent_091,0.00021144135,0.0033779943,0.0030235758,0.00086123217,0.0007169563
M_1099_25y0m_1_fluent_092,0.0050523677,0.012272016,0.0033036796,0.003223249,0.9991474
M_1099_25y0m_1_fluent_093,0.00020287262,0.07249065,0.00051360903,0.000187388,0.00794464
M_1099_25y0m_1_fluent_094,0.0012099786,0.17835447,0.19220032,0.41138986,3.6738453e-05
M_1099_25y0m_1_fluent_095,0.5318769,0.07780434,0.00014528817,1.8240236e-05,0.010924955
M_1099_25y0m_1_fluent_096,0.9371544,0.016395487,8.55653e-05,0.00091080606,0.008468121
M_1099_25y0m_1_fluent_097,0.0019250117,0.0901616,0.012738308,0.0019922357,0.9977659
M_1099_25y0m_1_fluent_098,0.00092867814,0.0042393864,0.006162281,0.00020705542,0.8674391
M_1099_25y0m_1_fluent_099,0.0004419686,0.01534535,0.01441922,9.155055e-05,0.0011909935
M_1099_25y0m_1_fluent_100,0.00011469119,0.45819658,0.32607174,0.62331665,7.30648e-05
M_1099_25y0m_1_fluent_101,0.0009370566,0.093727574,8.001594e-05,0.0013334512,0.124536954
M_1099_25y0m_1_fluent_102,0.00022701762,0.6295925,0.00153031,0.41850492,0.000118702934
M_1099_25y0m_1_fluent_103,0.005526787,0.0006132439,0.00020716382,0.6900233,0.0014606216
M_1099_25y0m_1_fluent_104,0.00035213382,0.3033523,0.0001667968,0.00026080015,0.015032529
M_1099_25y0m_1_fluent_105,0.0014879289,0.046439867,0.6536583,9.199012e-05,0.011615889
M_1099_25y0m_1_fluent_106,0.00030257273,0.017054452,0.00057028525,0.00041353938,0.00028290256
M_1099_25y0m_1_fluent_107,0.0006243783,0.010130403,0.0016286062,8.89827e-05,0.00057223346
M_1099_25y0m_1_fluent_108,0.0017141257,0.7170074,0.0011615924,0.0070400024,0.42016366
M_1099_25y0m_1_fluent_109,0.0005745947,0.1496058,9.311849e-05,0.00026133802,0.0920896
M_1099_25y0m_1_fluent_110,0.00036865607,0.0059460276,0.0020062746,0.00011082297,0.20918337
M_1099_25y0m_1_fluent_111,0.0034077435,0.005375193,0.0029090992,5.23118e-05,0.00017333096
M_1099_25y0m_1_fluent_112,0.0010131143,0.67922425,0.00085404725,7.089416e-05,0.0049191318
M_1099_25y0m_1_fluent_113,0.00043033654,0.14955726,0.0034923991,8.512047e-05,0.0022842404
M_1099_25y0m_1_fluent_114,0.0044624507,0.60440964,3.506717e-05,0.0032307275,0.26466233
M_1099_25y0m_1_fluent_115,0.0041353246,0.003080321,0.0023493515,0.9969181,0.00023853603
M_1099_25y0m_1_fluent_116,0.00045861528,0.07106665,0.66682804,0.019401608,1.671887e-05
M_1099_25y0m_1_fluent_117,0.00023347953,0.5407414,0.0006060622,0.00048925605,0.08696592
M_1099_25y0m_1_fluent_118,0.00026762232,0.7147186,0.00083142315,0.001971326,0.0013985278
M_1099_25y0m_1_fluent_119,0.00012056431,0.018281246,0.0028424908,0.0002068658,0.0032516846
M_1099_25y0m_1_fluent_120,0.053116344,0.8976348,0.0004163587,0.00025668956,0.038723398
M_1099_25y0m_1_fluent_121,0.00019727153,0.0033934193,0.002020673,0.0005109144,0.0008342854
M_1099_25y0m_1_fluent_122,0.00082521624,0.016035104,0.00030767499,6.9264424e-05,0.08084503
M_1099_25y0m_1_fluent_123,0.00018033794,0.0052349316,0.0019456318,0.0004219122,0.00085970754
M_1099_25y0m_1_fluent_124,0.0073520043,0.00068580726,0.0031849623,0.00012319941,0.02425193
M_1099_25y0m_1_fluent_125,0.00028982325,0.0377843,8.333663e-05,0.0009983592,0.004737214
M_1099_25y0m_1_fluent_126,0.000304189,0.006480375,0.00045121944,0.00035843597,0.0024959312
M_1099_25y0m_1_fluent_127,0.0051760552,0.002071969,0.0012506465,0.997701,0.0018378262
M_1099_25y0m_1_fluent_128,0.012255179,0.0030233602,0.0010539577,0.9976821,0.000511506
M_1099_25y0m_1_fluent_129,0.0007648501,0.0161542,0.17088346,7.645395e-05,0.0002924655
M_1099_25y0m_1_fluent_130,0.0010776581,0.5384918,0.00036352026,0.9347576,0.00036241396
M_1099_25y0m_1_fluent_131,0.38776633,0.13146232,2.8227292e-05,0.205242,0.0033760828
M_1099_25y0m_1_fluent_132,0.0018643216,0.030067036,0.0001155459,0.0015684778,0.91688263
M_1099_25y0m_1_fluent_133,2.1589203e-05,0.01327385,0.010253301,0.120714456,0.006589881
M_1099_25y0m_1_fluent_134,0.0015123988,0.004496181,0.00013892938,0.002301219,0.001437316
M_1099_25y0m_1_fluent_135,0.68724126,0.13817012,0.00010634334,5.3876e-05,0.064453915
M_1099_25y0m_1_fluent_136,0.018470285,0.095327176,0.097946845,0.0001380915,0.009919804
M_1099_25y0m_1_fluent_137,0.0020672667,0.008779744,0.001038871,4.4808872e-05,0.0013945233
M_1099_25y0m_1_fluent_138,0.0010550527,0.005240661,0.0010946868,0.98156345,0.00013996627
M_1099_25y0m_1_fluent_139,9.5134e-05,0.05501141,0.022787292,0.0004620886,0.0001991704
M_1099_25y0m_1_fluent_140,0.00020358551,0.0016634143,0.0003886916,0.15737072,0.008937164
M_1099_25y0m_1_fluent_141,0.0027292294,0.3873201,0.00072831375,0.028620537,0.00047879745
M_1099_25y0m_1_fluent_142,0.00061368564,0.26584288,0.0001164719,0.0008375722,0.024322404
M_1099_25y0m_1_fluent_143,0.4329498,0.0047700335,7.5733624e-05,0.00010801402,0.0016337594
M_1099_25y0m_1_fluent_144,0.119936205,0.0017659477,0.00016136536,7.666421e-05,0.002115636
M_1099_25y0m_1_fluent_145,0.00037240278,0.2126042,0.0001536081,0.0004593127,0.051873837
M_1099_25y0m_1_fluent_146,0.0012931759,0.99082994,0.06565944,0.0029340643,0.006117517
M_1099_25y0m_1_fluent_147,0.06534409,0.0008621579,0.00013855049,0.00034250037,0.0075242207
M_1099_25y0m_1_fluent_148,0.00011356029,0.012157319,0.009764086,0.00049155083,0.0007137606
M_1099_25y0m_1_fluent_149,0.00016670888,0.10669861,0.00045620307,0.00022370646,0.004550261
M_1099_25y0m_1_fluent_150,0.00086476764,0.009689684,0.00048651986,0.00026180389,0.51701325
M_1099_25y0m_1_fluent_151,0.014108174,0.036864676,0.6770211,0.00013055948,0.0012365314
M_1099_25y0m_1_fluent_152,0.0005051469,0.002617453,0.0018929978,0.00011095768,0.043329917
M_1099_25y0m_1_fluent_153,0.002428368,0.0070019024,0.00036610637,0.90451324,0.0014779556
M_1099_25y0m_1_fluent_154,0.005334186,0.1457777,0.0051613515,0.0007830443,0.998884
M_1099_25y0m_1_fluent_155,0.0075699585,0.013964381,0.0029767288,0.00091354206,0.9986879
M_1099_25y0m_1_fluent_156,0.00014309768,0.50778365,0.003085804,0.004469733,0.013884989
M_1099_25y0m_1_fluent_157,0.00021893987,0.029455306,0.0055917674,0.00024196022,0.0001352662
M_1099_25y0m_1_fluent_158,0.00020136712,0.009126591,0.008120003,0.0048798868,4.688174e-05
M_1099_25y0m_1_fluent_159,0.13614798,0.0005888616,0.001335184,0.0004319962,0.7339944
M_1099_25y0m_1_fluent_160,0.003412863,0.0008505632,0.02161314,0.00988538,0.00047712357
M_1099_25y0m_1_fluent_161,0.0019849564,0.37621692,0.000228491,0.00025297952,0.8101319
M_1099_25y0m_1_fluent_162,0.0065315464,0.027831538,0.0063680643,0.015348008,0.9994448
M_1099_25y0m_1_fluent_163,0.00020296237,0.0077570966,0.0042560557,0.00022944914,0.26876748
M_1099_25y0m_1_fluent_164,0.0015606352,0.64488715,9.1582944e-05,0.0010003224,0.0020743476
M_1099_25y0m_1_fluent_165,0.0009483688,0.0019309369,0.0008620412,0.0001845282,0.0028937575
