,Show,EpId,ClipId,SEP28k-T,SEP28k-D,Prolongation,Block,SoundRep,WordRep,Interjection,NoStutteredWords
9004,StrongVoices,21,180,train,dev,0,1,0,0,0,2
9005,StrongVoices,21,181,train,dev,0,0,0,0,0,3
9006,StrongVoices,21,182,train,dev,0,1,0,0,0,2
9007,StrongVoices,21,183,train,dev,1,1,0,0,1,1
9008,StrongVoices,21,184,train,dev,0,2,0,0,0,1
9009,StrongVoices,21,185,train,dev,0,0,0,0,0,3
9010,StrongVoices,21,186,train,dev,1,2,0,0,0,1
9011,StrongVoices,21,187,train,dev,0,1,0,0,1,2
9012,StrongVoices,21,188,train,dev,0,0,0,0,0,3
9013,StrongVoices,21,189,train,dev,0,0,0,0,0,3
9014,StrongVoices,21,190,train,dev,0,1,0,0,0,2
9015,StrongVoices,21,191,train,dev,0,1,0,0,0,2
9016,StrongVoices,21,192,train,dev,0,1,0,0,0,2
9017,StrongVoices,21,193,train,dev,1,1,0,0,0,1
9018,StrongVoices,21,194,train,dev,0,1,0,1,0,1
9019,StrongVoices,21,195,train,dev,0,2,0,0,0,1
9020,StrongVoices,21,196,train,dev,2,2,0,0,0,0
9021,StrongVoices,21,197,train,dev,0,3,0,0,0,1
9022,StrongVoices,22,0,train,dev,1,2,1,0,0,0
9023,StrongVoices,22,1,train,dev,0,2,1,2,0,0
9024,StrongVoices,22,2,train,dev,1,1,0,0,0,1
9025,StrongVoices,22,3,train,dev,0,0,0,0,0,3
9026,StrongVoices,22,4,dev,train,2,0,0,0,0,1
9027,StrongVoices,22,5,dev,train,0,1,1,1,0,1
9028,StrongVoices,22,6,dev,train,0,2,0,1,0,0
9029,StrongVoices,22,7,dev,train,0,0,0,0,0,3
9030,StrongVoices,22,8,dev,train,0,0,0,0,0,3
9031,StrongVoices,22,9,train,dev,0,0,0,0,0,3
9032,StrongVoices,22,10,train,dev,0,0,0,0,0,3
9033,StrongVoices,22,11,dev,train,0,1,0,0,0,2
9034,StrongVoices,22,12,dev,train,0,0,0,0,0,3
9035,StrongVoices,22,13,dev,train,0,0,0,0,0,3
9036,StrongVoices,22,14,train,dev,2,1,1,0,0,0
9037,StrongVoices,22,15,dev,train,0,1,0,0,0,2
9038,StrongVoices,22,16,train,dev,0,0,0,0,0,3
9039,StrongVoices,22,17,train,dev,0,0,0,0,0,3
9040,StrongVoices,22,18,train,dev,2,1,0,0,0,0
9041,StrongVoices,22,19,train,dev,0,2,0,0,0,1
9042,StrongVoices,22,20,dev,train,0,1,0,0,0,2
9043,StrongVoices,22,21,train,dev,0,0,0,0,0,3
9044,StrongVoices,22,22,train,dev,1,1,0,0,0,1
9045,StrongVoices,22,23,dev,train,0,0,0,0,0,3
9046,StrongVoices,22,24,train,dev,0,0,0,0,1,3
9047,StrongVoices,22,25,train,dev,0,0,0,0,0,3
9048,StrongVoices,22,26,dev,train,3,0,0,0,0,0
9049,StrongVoices,22,27,dev,train,0,0,0,0,0,3
9050,StrongVoices,22,28,dev,train,0,0,0,0,0,3
9051,StrongVoices,22,29,dev,train,0,0,1,0,0,2
9052,StrongVoices,22,30,dev,train,1,1,2,2,0,0
9053,StrongVoices,22,31,train,dev,0,0,2,0,0,1
9054,StrongVoices,22,32,dev,train,0,0,0,0,0,3
9055,StrongVoices,22,33,dev,train,0,1,0,0,1,2
9056,StrongVoices,22,34,train,dev,0,2,0,0,0,1
9057,StrongVoices,22,35,train,dev,0,0,3,0,0,0
9058,StrongVoices,22,36,train,dev,0,1,0,0,0,2
9059,StrongVoices,22,37,train,dev,0,1,0,2,0,1
9060,StrongVoices,22,38,dev,train,0,0,0,0,0,3
9061,StrongVoices,22,39,train,dev,0,1,0,0,0,2
9062,StrongVoices,23,0,dev,train,0,1,0,0,0,2
9063,StrongVoices,23,1,train,dev,0,0,0,1,1,2
9064,StrongVoices,23,2,train,dev,1,2,0,0,2,1
9065,StrongVoices,23,3,dev,train,1,0,0,0,0,2
9066,StrongVoices,23,4,dev,train,0,1,0,0,0,2
9067,StrongVoices,23,5,dev,train,3,0,0,0,0,0
9068,StrongVoices,23,6,dev,train,1,0,0,0,0,2
9069,StrongVoices,23,7,dev,train,2,0,0,0,0,1
9070,StrongVoices,23,8,dev,train,0,1,0,0,0,2
9071,StrongVoices,23,9,dev,train,0,0,0,0,0,3
9072,StrongVoices,23,10,train,dev,2,1,0,0,0,1
9073,StrongVoices,23,11,train,dev,0,0,0,0,1,2
9074,StrongVoices,23,12,train,dev,0,2,0,0,0,1
9075,StrongVoices,23,13,train,dev,1,1,1,0,0,1
9076,StrongVoices,23,14,dev,train,2,2,0,0,0,0
9077,StrongVoices,23,15,train,dev,0,0,0,0,2,3
9078,StrongVoices,23,16,train,dev,1,2,0,0,0,1
9079,StrongVoices,23,17,train,dev,3,1,0,0,0,0
9080,StrongVoices,23,18,train,dev,1,1,0,0,0,1
9081,StrongVoices,23,19,train,dev,0,3,0,0,0,0
9082,StrongVoices,23,20,train,dev,1,2,0,0,0,1
9083,StrongVoices,23,21,train,dev,1,1,0,0,0,1
9084,StrongVoices,23,22,train,dev,0,1,0,0,1,2
9085,StrongVoices,23,23,train,dev,0,1,0,0,0,3
9086,StrongVoices,23,24,train,dev,0,3,0,0,1,1
9087,StrongVoices,23,25,train,dev,0,2,1,0,1,1
9088,StrongVoices,23,26,train,dev,1,0,0,0,0,2
9089,StrongVoices,23,27,train,dev,2,1,3,0,0,0
9090,StrongVoices,23,28,train,dev,0,0,0,0,0,3
9091,StrongVoices,23,29,train,dev,1,0,0,0,0,2
9092,StrongVoices,23,30,train,dev,0,0,0,0,0,3
9093,StrongVoices,23,31,train,dev,0,0,0,0,0,3
9094,StrongVoices,23,32,train,dev,0,3,1,0,3,0
9095,StrongVoices,23,33,train,dev,0,3,1,0,0,0
9096,StrongVoices,23,34,train,dev,0,1,1,0,0,2
9097,StrongVoices,23,35,train,dev,0,1,0,0,0,2
9098,StrongVoices,23,36,train,dev,0,2,1,1,0,0
9099,StrongVoices,23,37,train,dev,1,0,0,0,0,2
9100,StrongVoices,23,38,train,dev,1,0,0,0,2,2
9101,StrongVoices,23,39,train,dev,0,1,1,0,0,2
9102,StrongVoices,23,40,train,dev,0,3,0,0,0,0
9103,StrongVoices,23,41,train,dev,0,0,0,0,0,3
9104,StrongVoices,23,42,train,dev,0,1,0,0,0,2
9105,StrongVoices,23,43,dev,train,0,1,0,0,0,2
9106,StrongVoices,23,44,dev,train,0,1,0,0,0,2
9107,StrongVoices,23,45,dev,train,0,1,0,0,0,2
9108,StrongVoices,23,46,dev,train,0,2,0,0,3,1
9109,StrongVoices,23,47,dev,train,1,1,0,0,0,1
9110,StrongVoices,23,48,dev,train,0,0,0,0,0,3
9111,StrongVoices,23,49,dev,train,1,2,0,0,0,0
9112,StrongVoices,23,50,dev,train,0,2,0,0,0,2
9113,StrongVoices,23,51,dev,train,1,0,0,0,0,2
9114,StrongVoices,23,52,dev,train,2,1,0,0,0,0
9115,StrongVoices,23,53,dev,train,1,2,0,0,0,1
9116,StrongVoices,23,54,dev,train,1,0,0,0,0,2
9117,StrongVoices,23,55,dev,train,0,0,0,0,0,3
9118,StrongVoices,23,56,dev,train,0,1,0,0,0,2
9119,StrongVoices,23,57,dev,train,0,2,0,0,0,1
9120,StrongVoices,23,58,dev,train,1,2,0,0,0,1
9121,StrongVoices,23,59,train,dev,0,1,0,0,0,2
9122,StrongVoices,23,60,train,dev,1,2,0,0,0,1
9123,StrongVoices,23,61,train,dev,2,2,1,0,0,0
9124,StrongVoices,23,62,train,dev,0,3,0,0,0,0
9125,StrongVoices,23,63,train,dev,0,1,0,0,0,2
9126,StrongVoices,23,64,train,dev,1,2,1,0,0,0
9127,StrongVoices,23,65,train,dev,1,2,0,0,0,0
9128,StrongVoices,23,66,train,dev,1,2,0,0,0,0
9129,StrongVoices,23,67,train,dev,0,0,2,2,1,0
9130,StrongVoices,23,68,train,dev,1,1,0,0,0,1
9131,StrongVoices,23,69,train,dev,1,1,0,0,3,1
9132,StrongVoices,23,70,train,dev,2,2,2,0,1,0
9133,StrongVoices,23,71,train,dev,0,2,1,0,0,1
9134,StrongVoices,23,72,train,dev,0,1,0,0,0,2
9135,StrongVoices,23,73,train,dev,3,0,0,0,1,0
9136,StrongVoices,23,74,train,dev,0,1,0,1,1,2
9137,StrongVoices,23,75,train,dev,1,1,0,0,2,1
9138,StrongVoices,23,76,train,dev,2,0,0,0,0,1
9139,StrongVoices,23,77,train,dev,2,0,0,0,0,1
9140,StrongVoices,23,78,train,dev,0,2,0,0,0,1
9141,StrongVoices,23,79,train,dev,1,2,0,0,1,0
9142,StrongVoices,23,80,train,dev,3,3,1,0,0,0
9143,StrongVoices,23,81,train,dev,0,0,0,0,0,3
9144,StrongVoices,23,82,dev,train,1,1,2,0,1,0
9145,StrongVoices,23,83,dev,train,1,2,0,0,0,0
9146,StrongVoices,23,84,dev,train,3,0,0,0,1,0
9147,StrongVoices,23,85,dev,train,1,0,0,0,0,2
9148,StrongVoices,23,86,dev,train,3,0,0,0,0,0
9149,StrongVoices,23,87,dev,train,0,1,0,0,0,2
9150,StrongVoices,23,88,train,dev,1,2,0,0,3,0
9151,StrongVoices,23,89,train,dev,1,1,0,0,3,1
9152,StrongVoices,23,90,train,dev,0,1,0,0,0,2
9153,StrongVoices,23,91,train,dev,1,1,0,0,0,1
9154,StrongVoices,23,92,train,dev,0,0,0,0,0,3
9155,StrongVoices,23,93,train,dev,1,0,0,0,3,2
9156,StrongVoices,23,94,train,dev,0,0,0,0,0,3
9157,StrongVoices,23,95,train,dev,0,1,0,0,0,2
9158,StrongVoices,23,96,train,dev,1,1,0,0,1,2
9159,StrongVoices,23,97,train,dev,0,1,0,0,0,2
9160,StrongVoices,23,98,dev,train,1,0,0,0,0,3
9161,StrongVoices,23,99,train,dev,0,3,3,0,0,0
9162,StrongVoices,23,100,train,dev,0,1,0,0,3,2
9163,StrongVoices,23,101,train,dev,0,0,0,0,0,3
9164,StrongVoices,23,102,train,dev,0,1,0,0,0,2
9165,StrongVoices,23,103,train,dev,0,2,1,1,0,0
9166,StrongVoices,23,104,train,dev,0,2,1,0,0,2
9167,StrongVoices,23,105,train,dev,3,1,0,0,0,0
9168,StrongVoices,23,106,train,dev,1,1,0,0,0,1
9169,StrongVoices,23,107,train,dev,1,3,0,0,3,0
9170,StrongVoices,23,108,train,dev,2,0,0,1,3,0
9171,StrongVoices,23,109,train,dev,0,2,1,0,0,1
9172,StrongVoices,23,110,dev,train,2,1,1,0,0,0
9173,StrongVoices,23,111,dev,train,1,0,0,0,0,2
9174,StrongVoices,23,112,train,dev,0,3,0,0,3,0
9175,StrongVoices,23,113,train,dev,1,2,0,0,0,0
9176,StrongVoices,23,114,train,dev,0,0,0,0,1,3
9177,StrongVoices,23,115,train,dev,0,0,0,0,3,3
9178,StrongVoices,23,116,train,dev,2,0,0,0,0,1
9179,StrongVoices,23,117,train,dev,0,3,0,2,3,1
9180,StrongVoices,23,118,train,dev,2,0,0,0,0,1
9181,StrongVoices,23,119,train,dev,0,0,0,0,0,3
9182,StrongVoices,23,120,train,dev,2,1,0,0,0,1
9183,StrongVoices,23,121,train,dev,1,1,1,0,0,1
9184,StrongVoices,23,122,train,dev,1,0,0,0,0,2
9185,StrongVoices,23,123,train,dev,2,2,0,0,0,0
9186,StrongVoices,23,124,train,dev,0,2,0,1,1,0
9187,StrongVoices,23,125,train,dev,0,1,0,0,0,2
9188,StrongVoices,23,126,train,dev,1,1,0,0,1,1
9189,StrongVoices,23,127,train,dev,1,2,0,0,0,1
9190,StrongVoices,23,128,train,dev,1,0,0,0,1,2
9191,StrongVoices,23,129,train,dev,1,1,0,0,3,1
9192,StrongVoices,23,130,dev,train,3,2,0,0,0,0
9193,StrongVoices,23,131,dev,train,0,1,0,0,0,2
9194,StrongVoices,23,132,train,dev,1,1,0,0,0,2
9195,StrongVoices,23,133,train,dev,0,2,0,0,0,1
9196,StrongVoices,23,134,train,dev,0,1,1,0,0,1
9197,StrongVoices,23,135,train,dev,0,2,0,0,0,1
9198,StrongVoices,23,136,train,dev,2,1,0,0,0,1
9199,StrongVoices,23,137,train,dev,3,2,0,0,0,0
9200,StrongVoices,23,138,train,dev,0,1,0,0,0,2
9201,StrongVoices,23,139,train,dev,0,1,0,0,1,2
9202,StrongVoices,23,140,train,dev,0,2,0,0,0,1
9203,StrongVoices,23,141,train,dev,0,0,0,0,1,3
9204,StrongVoices,23,142,train,dev,3,0,0,0,0,0
9205,StrongVoices,23,143,train,dev,1,1,0,0,0,1
9206,StrongVoices,23,144,dev,train,0,1,0,0,2,2
9207,StrongVoices,23,145,dev,train,3,1,0,0,0,0
9208,StrongVoices,23,146,dev,train,0,1,0,0,0,2
9209,StrongVoices,23,147,dev,train,2,1,0,0,0,1
9210,StrongVoices,23,148,dev,train,1,1,0,0,0,1
9211,StrongVoices,23,149,dev,train,2,1,0,0,0,0
9212,StrongVoices,23,150,dev,train,1,1,0,0,0,2
9213,StrongVoices,23,151,train,dev,3,0,0,0,0,1
9214,StrongVoices,23,152,dev,train,2,2,0,0,0,0
9215,StrongVoices,23,153,dev,train,1,1,0,0,0,1
9216,StrongVoices,23,154,dev,train,3,0,0,0,0,0
9217,StrongVoices,23,155,dev,train,1,2,0,0,0,1
9218,StrongVoices,23,156,dev,train,2,1,0,0,0,0
9219,StrongVoices,23,157,dev,train,0,1,0,0,0,2
9220,StrongVoices,23,158,train,dev,0,0,1,0,1,2
9221,StrongVoices,23,159,train,dev,2,0,0,0,0,1
9222,StrongVoices,23,160,train,dev,2,0,0,0,1,1
9223,StrongVoices,23,161,dev,train,0,2,0,0,0,2
9224,StrongVoices,23,162,train,dev,3,2,0,0,0,0
9225,StrongVoices,23,163,dev,train,1,1,0,0,0,1
9226,StrongVoices,23,164,dev,train,0,2,0,0,0,1
9227,StrongVoices,23,165,train,dev,0,2,0,0,0,1
9228,StrongVoices,23,166,train,dev,2,0,0,0,0,1
9229,StrongVoices,23,167,train,dev,1,1,0,0,0,1
9230,StrongVoices,23,168,train,dev,0,1,0,0,0,2
9231,StrongVoices,23,169,train,dev,2,0,0,0,3,1
9232,StrongVoices,23,170,dev,train,1,0,1,0,0,1
9233,StrongVoices,23,171,dev,train,0,3,3,0,0,0
9234,StrongVoices,23,172,train,dev,0,3,2,0,0,0
9235,StrongVoices,23,173,train,dev,1,1,0,0,0,1
9236,StrongVoices,23,174,train,dev,0,1,0,0,0,2
9237,StrongVoices,23,175,train,dev,1,1,0,0,1,1
9238,StrongVoices,23,176,train,dev,3,0,0,0,0,0
9239,StrongVoices,23,177,train,dev,1,0,0,0,0,2
9240,StrongVoices,23,178,train,dev,0,1,0,0,0,3
9241,StrongVoices,23,179,train,dev,0,2,0,0,1,1
9242,StrongVoices,23,180,train,dev,1,1,3,0,0,0
9243,StrongVoices,23,181,train,dev,0,2,0,0,0,1
9244,StrongVoices,23,182,train,dev,0,1,0,0,0,2
9245,StrongVoices,23,183,train,dev,1,2,0,0,0,0
9246,StrongVoices,23,184,train,dev,0,1,0,3,0,0
9247,StrongVoices,23,185,train,dev,3,0,0,0,0,0
9248,StrongVoices,23,186,train,dev,2,0,0,0,0,1
9249,StrongVoices,23,187,train,dev,1,2,0,0,1,1
9250,StrongVoices,23,188,train,dev,1,0,1,0,0,1
9251,StrongVoices,23,189,train,dev,0,1,0,2,0,0
9252,StrongVoices,23,190,dev,train,0,0,0,0,0,3
9253,StrongVoices,23,191,train,dev,1,1,0,0,1,2
9254,StrongVoices,23,192,train,dev,2,0,0,0,2,1
9255,StrongVoices,23,193,train,dev,2,1,0,0,0,0
9256,StrongVoices,23,194,train,dev,0,0,0,0,0,3
9257,StrongVoices,23,195,train,dev,1,0,0,0,0,2
9258,StrongVoices,23,196,train,dev,2,2,0,0,0,0
9259,StrongVoices,23,197,train,dev,1,2,0,0,0,1
9260,StrongVoices,23,198,train,dev,1,0,0,0,0,3
9261,StrongVoices,23,199,train,dev,1,1,1,0,0,1
9262,StrongVoices,23,200,train,dev,1,0,0,0,0,2
9263,StrongVoices,23,201,train,dev,1,1,0,0,0,1
9264,StrongVoices,23,202,train,dev,0,0,0,0,0,3
9265,StrongVoices,23,203,train,dev,0,1,1,0,1,1
9266,StrongVoices,23,204,train,dev,1,0,0,0,0,2
9267,StrongVoices,23,205,train,dev,3,1,0,0,0,0
9268,StrongVoices,23,206,train,dev,1,3,0,0,0,0
9269,StrongVoices,23,207,train,dev,2,1,0,0,0,1
9270,StrongVoices,23,208,train,dev,0,1,2,0,1,0
9271,StrongVoices,23,209,train,dev,0,0,0,0,2,3
9272,StrongVoices,23,210,train,dev,1,1,0,2,2,1
9273,StrongVoices,23,211,train,dev,1,1,0,0,0,2
9274,StrongVoices,23,212,dev,train,2,2,0,0,0,0
9275,StrongVoices,23,213,train,dev,0,0,0,0,0,3
9276,StrongVoices,23,214,train,dev,2,1,0,1,0,0
9277,StrongVoices,23,215,train,dev,3,1,0,0,0,0
9278,StrongVoices,23,216,train,dev,0,1,0,0,0,2
9279,StrongVoices,23,217,train,dev,0,1,0,0,0,2
9280,StrongVoices,23,218,train,dev,0,0,0,0,0,3
9281,StrongVoices,23,219,train,dev,0,2,0,0,0,1
9282,StrongVoices,23,220,dev,train,3,2,0,0,0,0
9283,StrongVoices,23,221,dev,train,1,1,0,0,0,2
9284,StrongVoices,23,222,dev,train,1,2,0,0,0,1
9285,StrongVoices,23,223,dev,train,3,1,0,0,0,0
9286,StrongVoices,23,224,dev,train,3,0,0,0,0,0
9287,StrongVoices,23,225,dev,train,2,1,0,0,1,1
9288,StrongVoices,23,226,dev,train,1,0,0,0,0,2
9289,StrongVoices,23,227,dev,train,0,0,0,0,0,3
9290,StrongVoices,23,228,dev,train,0,0,0,0,0,3
9291,StrongVoices,23,229,dev,train,1,3,1,0,0,0
9292,StrongVoices,23,230,train,dev,0,1,1,0,0,2
9293,StrongVoices,23,231,dev,train,0,1,0,0,0,2
9294,StrongVoices,23,232,train,dev,1,1,0,0,0,1
9295,StrongVoices,23,233,train,dev,1,0,0,0,0,2
9296,StrongVoices,23,234,train,dev,0,3,0,0,0,0
9297,StrongVoices,23,235,train,dev,0,1,0,1,0,1
9298,StrongVoices,23,236,train,dev,0,2,0,0,0,1
9299,StrongVoices,23,237,train,dev,0,3,0,0,0,0
9300,StrongVoices,23,238,train,dev,2,1,0,0,0,0
9301,StrongVoices,23,239,train,dev,2,2,0,0,0,0
9302,StrongVoices,23,240,train,dev,0,0,0,0,0,3
9303,StrongVoices,23,241,train,dev,1,2,0,0,0,0
9304,StrongVoices,23,242,train,dev,1,1,0,0,3,2
9305,StrongVoices,23,243,train,dev,0,0,0,0,3,3
9306,StrongVoices,23,244,train,dev,0,2,0,0,0,1
9307,StrongVoices,23,245,train,dev,2,2,0,0,0,0
9308,StrongVoices,23,246,train,dev,2,1,0,0,0,1
9309,StrongVoices,23,247,train,dev,1,1,0,0,1,3
9310,StrongVoices,23,248,train,dev,1,2,0,0,0,0
9311,StrongVoices,23,249,train,dev,0,0,0,0,0,3
9312,StrongVoices,23,250,dev,train,0,2,0,0,0,1
9313,StrongVoices,23,251,train,dev,0,1,0,0,0,2
9314,StrongVoices,23,252,train,dev,0,1,0,0,0,2
9315,StrongVoices,23,253,train,dev,0,0,0,0,0,3
9316,StrongVoices,23,254,train,dev,0,0,0,0,0,3
9317,StrongVoices,23,255,train,dev,2,0,0,0,0,1
9318,StrongVoices,23,256,train,dev,0,1,0,0,0,2
9319,StrongVoices,23,257,dev,train,2,0,0,0,0,1
9320,StrongVoices,23,258,train,dev,2,0,0,0,0,1
9321,StrongVoices,23,259,dev,train,1,0,1,0,0,1
9322,StrongVoices,23,260,dev,train,0,1,0,0,0,2
9323,StrongVoices,23,261,dev,train,1,0,0,0,0,2
9324,StrongVoices,23,262,dev,train,0,2,0,0,1,1
9325,StrongVoices,23,263,dev,train,0,1,0,0,0,2
9326,StrongVoices,23,264,dev,train,0,0,0,0,0,3
9327,StrongVoices,23,265,dev,train,0,1,0,0,0,2
9328,StrongVoices,23,266,dev,train,0,1,0,0,0,2
9329,StrongVoices,23,267,dev,train,0,0,0,0,0,3
9330,StrongVoices,23,268,dev,train,1,1,0,0,1,1
9331,StrongVoices,23,269,train,dev,1,0,0,0,1,2
9332,StrongVoices,23,270,train,dev,0,2,2,0,2,0
9333,StrongVoices,23,271,dev,train,0,0,0,0,1,3
9334,StrongVoices,24,0,train,dev,0,1,0,2,0,0
9335,StrongVoices,24,1,dev,train,0,0,0,0,0,3
9336,StrongVoices,24,2,dev,train,0,0,0,0,0,3
9337,StrongVoices,24,3,dev,train,0,1,0,0,0,2
9338,StrongVoices,24,4,dev,train,0,0,0,0,0,3
9339,StrongVoices,24,5,dev,train,0,1,0,0,0,2
9340,StrongVoices,24,6,dev,train,0,1,1,0,0,2
9341,StrongVoices,24,7,dev,train,1,0,0,0,0,2
9342,StrongVoices,24,8,dev,train,2,0,0,0,0,1
9343,StrongVoices,24,9,train,dev,0,1,0,0,2,2
9344,StrongVoices,24,10,dev,train,0,0,0,0,0,3
9345,StrongVoices,24,11,dev,train,2,1,0,0,0,0
9346,StrongVoices,24,12,dev,train,0,0,0,0,0,3
9347,StrongVoices,24,13,dev,train,1,1,0,0,0,1
9348,StrongVoices,24,14,dev,train,1,0,0,0,0,2
9349,StrongVoices,24,15,dev,train,0,0,0,0,0,3
9350,StrongVoices,24,16,train,dev,0,0,0,0,0,3
9351,StrongVoices,24,17,dev,train,0,1,0,0,0,2
9352,StrongVoices,24,18,dev,train,0,2,0,0,3,1
9353,StrongVoices,24,19,dev,train,0,1,0,0,0,2
9354,StrongVoices,24,20,train,dev,1,1,0,0,0,2
9355,StrongVoices,24,21,dev,train,0,1,1,1,0,1
9356,StrongVoices,24,22,dev,train,0,1,0,0,0,2
9357,StrongVoices,24,23,dev,train,0,1,0,0,0,2
9358,StrongVoices,24,24,dev,train,1,1,0,0,0,1
9359,StrongVoices,24,25,dev,train,0,1,0,0,0,2
9360,StrongVoices,24,26,dev,train,0,1,0,0,0,2
9361,StrongVoices,24,27,dev,train,0,0,0,0,0,3
9362,StrongVoices,24,28,dev,train,0,0,0,0,0,3
9363,StrongVoices,24,29,dev,train,0,1,0,0,0,2
9364,StrongVoices,24,30,dev,train,0,0,0,0,0,3
9365,StrongVoices,24,31,dev,train,2,1,0,0,0,0
9366,StrongVoices,24,32,train,dev,0,2,0,0,0,1
9367,StrongVoices,24,33,dev,train,0,0,0,0,0,3
9368,StrongVoices,24,34,dev,train,0,2,0,0,1,1
9369,StrongVoices,24,35,dev,train,0,0,0,0,0,3
9370,StrongVoices,24,36,dev,train,0,0,0,0,0,3
9371,StrongVoices,24,37,dev,train,0,0,0,0,0,3
9372,StrongVoices,24,38,dev,train,1,1,0,0,0,1
9373,StrongVoices,24,39,dev,train,0,0,0,0,0,3
9374,StrongVoices,25,0,train,dev,0,2,0,0,0,1
9375,StrongVoices,25,1,dev,train,1,0,0,0,0,2
9376,StrongVoices,25,2,dev,train,0,1,0,0,0,2
9377,StrongVoices,25,3,dev,train,1,3,0,0,0,0
9378,StrongVoices,25,4,train,dev,0,2,0,0,0,1
9379,StrongVoices,25,5,dev,train,0,3,0,0,0,0
9380,StrongVoices,25,6,train,dev,0,0,0,0,0,3
9381,StrongVoices,25,7,dev,train,1,2,0,0,0,1
9382,StrongVoices,25,8,train,dev,0,1,0,0,2,2
9383,StrongVoices,25,9,train,dev,2,1,0,0,2,0
9384,StrongVoices,25,10,train,dev,0,1,0,0,0,2
9385,StrongVoices,25,11,train,dev,0,0,0,0,0,3
9386,StrongVoices,25,12,train,dev,0,2,0,0,0,1
9387,StrongVoices,25,13,train,dev,1,0,0,0,1,2
9388,StrongVoices,25,14,train,dev,1,1,0,0,1,1
9389,StrongVoices,25,15,dev,train,0,1,0,0,0,2
9390,StrongVoices,25,16,dev,train,0,1,0,0,0,2
9391,StrongVoices,25,17,train,dev,3,1,1,0,0,0
9392,StrongVoices,25,18,train,dev,0,1,0,0,3,2
9393,StrongVoices,25,19,train,dev,0,1,0,0,2,2
9394,StrongVoices,25,20,train,dev,0,0,0,0,0,3
9395,StrongVoices,25,21,train,dev,0,2,0,1,2,1
9396,StrongVoices,25,22,train,dev,0,0,0,0,0,3
9397,StrongVoices,25,23,train,dev,0,1,0,0,0,2
9398,StrongVoices,25,24,train,dev,0,1,0,0,0,3
9399,StrongVoices,25,25,dev,train,2,1,0,0,0,2
9400,StrongVoices,25,26,dev,train,1,0,0,0,0,2
9401,StrongVoices,25,27,dev,train,0,0,0,0,0,3
9402,StrongVoices,25,28,dev,train,3,0,0,0,0,0
9403,StrongVoices,25,29,train,dev,1,1,0,0,2,0
9404,StrongVoices,25,30,train,dev,1,1,0,0,0,3
9405,StrongVoices,25,31,train,dev,0,2,0,0,3,1
9406,StrongVoices,25,32,train,dev,0,1,0,0,1,2
9407,StrongVoices,25,33,train,dev,0,1,0,0,2,2
9408,StrongVoices,25,34,train,dev,1,1,0,0,0,1
9409,StrongVoices,25,35,dev,train,1,0,1,0,0,1
9410,StrongVoices,25,36,dev,train,0,1,0,0,0,2
9411,StrongVoices,25,37,dev,train,3,1,0,0,0,0
9412,StrongVoices,25,38,dev,train,2,0,0,0,0,1
9413,StrongVoices,25,39,dev,train,0,1,1,0,0,2
9414,StrongVoices,26,0,dev,train,0,1,0,0,0,2
9415,StrongVoices,26,1,dev,train,0,1,0,0,0,2
9416,StrongVoices,26,2,dev,train,0,0,0,0,0,3
9417,StrongVoices,26,3,dev,train,0,2,0,0,0,1
9418,StrongVoices,26,4,dev,train,0,1,0,0,0,2
9419,StrongVoices,26,5,dev,train,1,2,0,0,0,1
9420,StrongVoices,26,6,dev,train,2,1,0,0,0,1
9421,StrongVoices,26,7,dev,train,1,1,2,0,0,0
9422,StrongVoices,26,8,train,dev,0,1,0,0,1,2
9423,StrongVoices,26,9,dev,train,0,0,0,0,0,3
9424,StrongVoices,26,10,dev,train,0,0,0,0,0,3
9425,StrongVoices,26,11,dev,train,0,0,1,1,1,1
9426,StrongVoices,26,12,dev,train,0,1,0,0,0,2
9427,StrongVoices,26,13,dev,train,0,0,0,1,0,2
9428,StrongVoices,26,14,dev,train,1,0,0,0,3,2
9429,StrongVoices,26,15,dev,train,2,1,1,0,0,0
9430,StrongVoices,26,16,dev,train,0,2,0,0,0,1
9431,StrongVoices,26,17,train,dev,3,0,0,0,0,0
9432,StrongVoices,26,18,train,dev,0,1,2,0,1,1
9433,StrongVoices,26,19,dev,train,0,1,1,0,0,1
9434,StrongVoices,26,20,train,dev,1,1,0,0,2,2
9435,StrongVoices,26,21,dev,train,0,1,0,0,0,3
9436,StrongVoices,26,22,dev,train,0,2,0,0,0,1
9437,StrongVoices,26,23,train,dev,0,3,0,0,0,0
9438,StrongVoices,26,24,train,dev,0,1,1,0,0,2
9439,StrongVoices,26,25,train,dev,1,2,1,0,1,0
9440,StrongVoices,26,26,dev,train,0,0,0,0,0,3
9441,StrongVoices,26,27,dev,train,0,1,0,0,0,2
9442,StrongVoices,26,28,train,dev,0,2,0,0,0,1
9443,StrongVoices,26,29,dev,train,0,1,0,0,0,2
9444,StrongVoices,26,30,dev,train,0,2,0,0,0,1
9445,StrongVoices,26,31,train,dev,0,1,0,0,0,2
9446,StrongVoices,26,32,train,dev,0,0,0,0,0,3
9447,StrongVoices,26,33,dev,train,2,0,0,0,0,1
9448,StrongVoices,26,34,train,dev,0,0,0,0,0,3
9449,StrongVoices,26,35,dev,train,2,0,0,0,0,1
9450,StrongVoices,26,36,train,dev,3,1,0,0,0,0
9451,StrongVoices,26,37,dev,train,0,1,0,0,1,2
9452,StrongVoices,26,38,dev,train,1,0,0,0,1,2
